ACCOUNTING_PERIOD,report_mapping_id,FAC_ROLLUP,ind01,ind02,ind03,ind04,ind05,ind06,ind07,ind08,ind09,ind10,ind11,ind12,ind13,ind14,ind15,ind16,ind17,ind18,ind19,ind20,ind21,ind22,ind23,ind24,ind25,ind26,ind27,ind28,ind29,ind30,ind31,ind32,ind33,ind34,ind35,ind36,ind37,ind38,ind39,ind40,ind41,ind42,ind43,ind44,ind45,ind46,ind47,ind48,ind49,ind50,ind51,ind52,ind53,ind54,ind55,ind56,ind57,ind58,ind59,ind60,ind61,ind62,ind63,ind64,ind65,ind66,ind67,ind68,ind69,ind70,ind71,ind72,ind73,ind74
2019/2020YE,4,605,4708955,4708955,0,0,0,0.6777682097,,,,,,0.8299960395,0.0061584789,0.0104607073,0.0502376854,0.0234327998,0.0255812595,0.0120088215,,,0.0256451803,,0.0164790277,,224.38841693,43.064123509,47.781425034,34.996857064,0.0795554428,,0.250947397,,0.0255812595,,57.159427695,0.0000101,55.431783342,0.0028922179,0.9697749886,0.6404891898,0.0326406287,0.0062541679,0.0064789791,0.0063669672,,,,,12242,,12242,,,,,,,,,,,,,,,,,,,,,,,
2019/2020YE,4,606,368317030,361718980,0.0177456069,0.0172929913,0.0101525244,0.0941066714,1.2642132144,21321181,,,13.470305126,0.5400362938,0.1006750869,0.0648230632,0.0391827846,0.0793300683,0.0707050359,0.0243835744,0.0387833353,,0.0049511141,0.0008255858,0.0363040577,,556.96020425,31.142597639,107.73385573,51.147792179,0.1139839793,,0.095360039,0.0202344225,0.0778485004,,2054.073582,316.97700562,1719.0097087,0.0043260936,0.8368783493,0.7103493231,0.0493437316,0.0169736738,0.0153528318,0.016510579,112049,5439,13590,3937,,,135015,5837,20914,26751,231.21038251,84623,42234,142053,268910,,,,,,,,,,,,,,,
2019/2020YE,4,611,18683828,18537947,0.0075816205,0.0008076111,0.0102811726,0.1522519438,2.0117273821,2771268,,,53.089478344,0.6522308691,0.1084377274,0.0073315141,0.0593878136,0.0132787065,0.0542066797,0.0200205746,0.0289012532,,0.011364584,0.0002418378,0.04459844,,230.95098653,39.964375196,75.879660011,47.759331247,0.1798250019,,0.1429458007,0.0357309266,0.0610832502,,137.14205416,24.130812468,112.18242207,0.0256480423,0.8180016171,0.7142521317,0.0296193348,0.0412413855,0.0531400505,0.0460029445,5800,,,,3361,3623,12784,,10,10,51.508196721,18852,,2163,21015,,,,,,,,,,,,,,,
2019/2020YE,4,613,76487635,74823017,0.021582535,0.0370003844,0.0200028797,0.1024607964,1.2162939762,3968006,0.14083621,-0.189691072,34.706360359,0.8021054601,0.0087993162,0.0120268866,0.037584758,0.0216332426,0.0243001816,0.0259435319,0.020622929,,0.004969654,0.0003243592,0.0416896808,,394.64812823,42.305358219,65.27390378,47.185160707,0.1263559744,,0.139472795,0.0081826152,0.0260904352,,667.03372509,66.740929995,597.40061318,0.0129604339,0.8956078092,0.6445081634,0.0531749375,0.011041565,0.0140070342,0.0119419967,,,,34014,50585,,84599,,,,,,,11918,11918,,,,,,,,,,,,,,,
2019/2020YE,4,619,79009888,75331578,0.0447946457,0.0413007909,0.0460548705,0.0678311808,0.280059161,-28323541,,-0.004686905,34.815086341,0.6172032341,0.0976730429,0.0550725906,0.0516996471,0.0175805004,0.062780628,0.0220025917,0.0246098482,,0.0034095239,,0.047968393,,487.36048289,42.990715346,83.892782909,47.540114805,0.1144343669,,0.1210590604,0.0225975043,0.0691801351,,532.06387328,68.354624425,461.925907,0.0238456135,0.8681775445,0.6329199854,0.0513342121,0.017817809,0.0107411645,0.015506154,21243,2285,5411,1562,14301,,44802,1097,7741,8838,79.786885246,29202,,38763,67965,,,,,,,,,,,,,,,
2019/2020YE,4,624,21545450,21249503,0.0136861635,0.0126375018,0.0137323544,0.1081721199,0.9406258954,-337749,,,45.3170908,0.6023120663,0.143405283,0.0232939605,0.0499058769,0.0129883456,0.0674107103,0.0149819921,0.0309269234,,0.0060299645,,0.0487448774,,372.87185373,40.898290328,87.695991217,47.46300469,0.0959465859,,0.1282793257,0.0342848452,0.0727106528,,143.00817578,20.413898825,121.77567706,0.0153127415,0.8515294765,0.7227439446,0.0430522001,0.0327750482,0.0199037669,0.0285571417,12634,,,,,,12634,5,1392,1397,50.901639344,18630,,5105,23735,,,,,,,,,,,,,,,
2019/2020YE,4,626,14953091,14927801,0.0016810106,0.001690866,0.001690866,0.1002587358,2.7060870185,2011422,,,59.2686836,0.5547948249,0.1568267617,0.0197736306,0.0322545419,0.0174495277,0.0587013751,0.0905102309,0.0244700648,,0.0110714452,,0.0341475971,,362.8531048,46.772665765,94.025172318,48.370527371,0.1098606272,,0.116031864,0.052105534,0.0632222906,,89.684210526,14.423607563,75.260602964,0.0293085373,0.8391733899,0.4712263074,0.0457739432,0.0132974584,0.0202089207,0.0165619445,6687,,,,,,6687,10,1497,1507,52.5,19215,,14951,34166,,,,,,,,,,,,,,,
2019/2020YE,4,627,10442556,10228520,0.0203672434,0.0191136785,0.0202228051,0.1291550651,0.9799668154,-37139,0.0503658197,-0.005734938,48.824020274,0.6127049047,0.0929302616,0.0133001011,0.0861278311,0.0167638288,0.0644278422,0.0125637919,0.0499113029,,0.0024507104,,0.0488194253,,245.34000374,56.132410698,87.578545424,48.019844794,0.1417502636,,0.1841684145,0.0251948468,0.0707841031,,70.192130812,12.305058763,57.887072049,0.0448801013,0.8246946115,0.8574735047,0.0532221333,0.0360949638,0.0395483448,0.037017846,2024,,,,1810,6860,10694,,,,10.306010929,3772,,,3772,,,,,,,,,,,,,,,
2019/2020YE,4,632,375016892,376561601,-0.004088063,0.0025736227,0.0032171729,0.1364257415,1.1836000728,14720134,0.0241300562,-0.015171511,19.448416025,0.5690140425,0.1005112332,0.0535722962,0.0526086388,0.0786514693,0.0532911793,0.021443007,0.0143190751,,0.0085506359,0.0076058077,0.040432615,,577.91129114,32.891350744,95.067993095,49.87418776,0.0983441198,,0.1109298159,0.0233771758,0.0586308373,,2250.5268268,368.9223301,1860.6331119,0.0235091354,0.8267544691,0.7397378509,0.0413917704,0.013857071,0.0105448585,0.0130033791,143026,5987,14341,,,,163354,6899,29943,36842,325.68852459,119202,39914,131361,290477,,,,,,,,,,,,,,,
2019/2020YE,4,633,13191013,12633211,0.0420937339,0.0447384128,0.0447384128,0.0478285481,1.4498323743,923276,0.0345008086,,44.119605044,0.6077890831,0.1181788173,0.0253511412,0.0369179394,0.0156011673,0.0735269025,0.0270779048,0.0333422909,,0.0088730104,,0.0533417431,,404.25780369,60.509402031,91.594161143,48.231918731,0.1695924003,,0.1245507326,0.0423997482,0.0772548993,,84.152784875,10.773633112,73.379151763,0.0010201169,0.8719753229,0.676511955,0.0360556869,0.0130874583,0.0137085719,0.0132745512,1852,,,,3466,,5318,,1575,1575,28.825136612,10550,,2516,13066,,,,,,,,,,,,,,,
2019/2020YE,4,638,15146122,14778311,0.0241011816,0.0035471007,0.0226268574,0.1077805263,1.1910971991,3191298,,,45.806420391,0.5276274624,0.1175168983,0.0150102954,0.0721859432,0.050570355,0.0546563868,0.0309210536,0.0542733173,,0.0070382778,,0.0702000101,,267.95468249,46.594670816,95.655147965,46.754763417,0.0986566874,,0.1561022826,0.0480455568,0.0628575134,,90.109351048,5.309146653,84.800204394,0.0031245747,0.9410810688,0.6613285977,0.044406231,0.0523720413,0.0849399909,0.0629614881,5525,,,,4758,,10283,11,401,412,41.573770492,15216,372,1759,17347,,,,,,,,,,,,,,,
2019/2020YE,4,640,62777581,60699801,0.0327761647,0.0318888948,0.0330560037,0.0730895974,0.7143268369,-3171736,,,12.866552895,0.5698953297,0.1463973934,0.0584909292,0.0456908859,0.0169701242,0.0603996978,0.0343402017,0.0155373293,,0.0051253962,,0.0471527126,,489.1129326,34.628652887,97.368389927,50.053431554,0.1289307534,,0.0894843235,0.0399287382,0.0634326049,,359.31527849,40.35666837,318.95861012,0.0007252766,0.8876845189,0.5985911826,0.0464662413,0.0267115486,0.0231681632,0.0253466519,24862,1377,,,,,26239,1157,3992,5149,99.986338798,36595,6012,19498,62105,,,,,,,,,,,,,,,
2019/2020YE,4,644,9320982,9024258,0.0290539831,0.0503510443,0.0297382673,0.1130666313,0.8941127825,-411524,0.3319392268,,0.0853160196,0.7936110594,0.0026630934,0.0137559111,0.0623159059,0.0297003219,0.0326204912,0.0114167913,0.0304698469,,0.0001224791,,0.0233240998,,255.8460073,43.07969519,54.480785521,41.245123145,0.1146874259,,0.2201085815,0.0156393232,0.0368947256,,98.176801226,20.60705161,77.569749617,0.2219099369,0.7901026378,0.5889581104,0.0694823443,0.0050197532,0.0172896651,0.0092361158,,,,,18897,,18897,,,,,,,,,,,,,,,,,,,,,,,
2019/2020YE,4,646,10737244,10476426,0.0232181149,0.0087031638,0.0303585068,0.2120492787,0.7619821286,-756084,0.029622074,,20.541121074,0.5234603472,0.1615903948,0.0220864113,0.0303579827,0.0020754003,0.0799955271,0.0710793497,0.0210677391,,0.0046732128,,0.083613635,,470.85955056,68.321863296,97.207767458,45.644234928,0.1673865658,,0.0864066745,0.0266799752,0.0900638898,,64.982626469,10.303014819,54.67961165,0.0074545297,0.8414497016,0.4982263019,0.0601091212,0.0371443544,0.0511293165,0.0439369679,4272,,,,,,4272,,,,42.073770492,15399,,463,15862,,,,,,,,,,,,,,,
2019/2020YE,4,647,27960899,28086840,-0.004473523,-0.004051515,-0.003774972,0.1421076983,0.7465355784,-1364693,0.0166839078,,44.251147419,0.5958530846,0.100415439,0.0349076224,0.0757247707,0.0438300024,0.0399629167,0.0137171336,0.0325538011,,0.0065307038,,0.0565045257,,370.94071232,39.362241205,87.468738512,47.818759554,0.1266774133,,0.1151519527,0.0281235333,0.0443403451,,184.85283597,28.309146653,156.54368932,0.010882996,0.8468557623,0.7513831305,0.0525268649,0.0486890242,0.0531293289,0.0498802661,13814,,,,,,13814,390,1182,1572,42.139344262,15423,1578,12539,29540,,,,,,,,,,,,,,,
2019/2020YE,4,648,20020696,20233707,-0.010471557,-0.010573214,-0.010573214,0.1405296291,0.1348079096,-11983645,0.5277119068,,35.097246539,0.5501006861,0.1608134662,0.0270484233,0.06050767,0.0150242043,0.0681140724,0.0085374533,0.0460561101,,0.0053234646,,0.0584744498,,331.6163522,50.742059748,93.234001116,48.186612693,0.1321490346,,0.1248899058,0.0186961373,0.0761853363,,125.60654062,19.541645376,104.92130812,0.0670597026,0.8353172343,0.6163532264,0.0676279433,0.0418221565,0.0256484521,0.0352405024,9740,,,,2980,,12720,44,1583,1627,58.887978142,21553,,,25109,,,,,,,,,,,,,,,
2019/2020YE,4,650,29930817,28372209,0.0515754317,0.0453636456,0.0529297277,0.115882872,1.8769572385,5250685,0.0077003162,,37.397617241,0.6142119521,0.091494368,0.0232333548,0.0734497252,0.0483949994,0.0354737196,0.0335992849,0.0228013091,,0.0113047648,,0.0460365221,,338.46758592,81.124665569,79.723682096,45.450408193,0.109326695,,0.1709844369,0.0272604221,0.0395208453,,201.7184466,29.666326009,171.00102197,0.0175245604,0.847721291,0.7337413144,0.0402492963,0.070555982,0.0439044438,0.0626991328,17835,1818,,,638,,20291,198,2017,2215,50.87431694,18620,511,15660,34791,,,,,,,,,,,,,,,
2019/2020YE,4,651,122097633,124622167,-0.020568546,0.0104911424,0.0156917705,0.1004220012,0.8228171083,-9014700,0.0218167797,-0.093357956,46.585962187,0.6580286759,0.039599648,0.0023844156,0.0110499863,0.0096286055,0.036886107,0.089399821,0.0418637676,,0.0544032175,0.0123839922,0.0443717635,,471.09991329,54.155606761,91.512536291,52.731714037,0.1498108439,,0.1594995272,0.0191602655,0.0424169052,,832.52273889,147.1890649,683.74501788,0.0322574099,0.821292904,0.6671780694,0.0555541942,0.0107464826,0.0425158135,0.0186714426,,,84193,,,,84193,,,,,,7179,51751,58930,,,,,,,,,,,,,,,
2019/2020YE,4,653,10444986,10124390,0.0305658121,0.0306862786,0.0306862786,0.1796136443,0.8852807323,-240705,0.0022016675,,72.3901355,0.5831111806,0.1474900655,0.0111715847,0.0372338838,0.0145189173,0.0540095611,0.026569778,0.0222808814,,0.0103651231,,0.0932490246,,656.60230548,76.645773295,86.701937147,51.341583906,0.2991011565,,0.1132265573,0.0358609237,0.0641641786,,60.096065406,12.376596832,47.719468574,0.1134446636,0.7940531256,0.798043825,0.0278618714,0.0444558896,0.0542271217,0.0467678676,4164,,,,,,4164,,,,14.540983607,5322,,,5322,,,,,,,,,,,,,,,
2019/2020YE,4,654,18262475,17378207,0.0473645213,0.0228629131,0.047281721,0.172240499,2.7557044618,5197591,,,59.042596975,0.5883075773,0.138967306,0.007720199,0.0686678208,0.0082820524,0.055863774,0.037712699,0.0347581212,,0.0105012584,0.0033415435,0.0458776484,,226.97606967,47.833173341,82.512446675,47.553836278,0.1415801324,,0.1527931257,0.035381822,0.0654892717,,116.41645376,17.170158406,98.24629535,0.0018329127,0.8439210454,0.7252502615,0.047530942,0.0194706012,0.0136424956,0.0169236838,3086,,,,583,10915,14584,,,,37.139344262,13593,,4406,17999,,,,,,,,,,,,,,,
2019/2020YE,4,655,11691615,11692165,-0.000046829,-0.000047029,-0.000047029,0.0852336482,1.3767654209,526012,,-0.263061767,60.990011435,0.580521859,0.1660359792,0.0131671979,0.033673506,0.0151044064,0.0661470236,0.0321172542,0.0278900657,,0.0135627044,,0.0517800036,,385.34939759,60.491872251,91.874025505,49.522976644,0.1337188675,,0.1003829885,0.0344505083,0.0699195011,,72.0444558,5.3229432805,66.721512519,0.0432722656,0.9261158514,0.6774598963,0.0259153861,0.0145829381,0.0115684212,0.013331755,3852,,,928,449,,5229,,,,26.693989071,9770,,31802,41572,,,,,,,,,,,,,,,
2019/2020YE,4,656,29389450,29377699,0.000397048,0.0003966525,0.0003966525,0.1027371688,1.5331160977,6955876,,,17.669085711,0.6059856104,0.1309677634,0.0265854535,0.0578885373,0.0215330648,0.0597030105,0.0477936963,0.016584322,,0.0017482643,,0.0312102776,,387.36893265,29.17812283,89.120304974,48.820636529,0.0870306417,,0.0949953971,0.0239437322,0.0642927572,,190.59018906,26.062340317,163.51967297,0.0126518819,0.8579647975,0.6299769399,0.0407596652,0.0315899949,0.0269519802,0.0299566321,14494,,,,1349,,15843,434,2759,3193,62.56010929,22897,585,12209,35691,,,,,,,,,,,,,,,
2019/2020YE,4,661,143690864,140817019,0.0198567032,0.0207535085,0.0212699234,0.1657264515,5.3178515677,111535961,0.4733325084,,41.813111178,0.5775330263,0.1422456568,0.0624827204,0.0408255517,0.0567328443,0.0549384147,0.0104211144,0.0244038605,,0.0029538631,0.0007343245,0.0267286233,,604.60413676,29.459226175,91.95089859,48.645231693,0.0940512586,,0.0797753962,0.026816654,0.0612634618,,901.51762902,130.03525805,745.61522739,0.0321407897,0.8270667188,0.7506562614,0.0435818135,0.0273495801,0.0150306763,0.024153642,43718,2834,6830,4974,,,58356,2412,13826,16238,140.86338798,51556,9534,44597,105687,,,,,,,,,,,,,,,
2019/2020YE,4,662,13273951,12781443,0.0367761251,0.0356643208,0.0356643234,0.1055313523,4.2973705606,5462889,,,101.53688113,0.6767424481,0.0583959693,0.0127338754,0.0733789298,0.0084950212,0.0446224971,0.0048207153,0.0378577787,,0.0100400016,,0.0729127634,,310.64338537,56.485993875,75.652271518,44.525034667,0.1464740855,,0.1822082757,0.0486593077,0.0471511745,,103.17833418,15.723556464,87.454777721,0.0035657686,0.8476079635,0.7397220018,0.0471444523,0.0632728175,0.0681256116,0.0646278274,4026,,,,2515,6846,13387,,,,21.273224044,7786,,,7786,,,,,,,,,,,,,,,
2019/2020YE,4,663,23947476,24211687,-0.010929216,-0.010429463,-0.011140778,0.0576902134,0.6808747704,-1196067,,,67.880153966,0.613910434,0.1522318567,0.0239947054,0.0361763208,0.0166227162,0.0614382002,0.0262114684,0.0269013061,,0.0087275773,,0.0337854151,,408.43796509,47.095115681,88.789864083,47.678133657,0.1101604263,,0.1159530471,0.0393473695,0.0643554006,,165.13030148,25.357179356,138.8073582,0.0293864973,0.8405928952,0.6960223858,0.0503107528,0.0302450028,0.031039903,0.0305123722,6463,1186,7133,,,,14782,187,1180,1367,40.505464481,14825,1595,14441,30861,,,,,,,,,,,,,,,
2019/2020YE,4,665,158088077,158460092,-0.002338093,-0.002192971,-0.002197454,0.1152424101,0.6991379935,-7806298,0.001444479,,21.987994565,0.5869025087,0.1501823682,0.0644487877,0.0412271249,0.0330006916,0.061592557,0.0198527132,0.0184543304,,0.0021274182,,0.0222115001,,573.63758174,32.34055491,93.615459785,50.478232101,0.0877127268,,0.0822091851,0.0259865288,0.0671528379,,966.703628,131.35411344,827.78231988,0.0243496375,0.8562937967,0.630156499,0.0467684002,0.0247742259,0.0247875801,0.0247789448,60035,6560,,,,,66595,3903,15708,19611,170.46721311,62391,5350,62067,129808,,,,,,,,,,,,,,,
2019/2020YE,4,666,22993868,21853006,0.0423674922,0.0429432054,0.0414493492,0.2344834783,1.4217722832,4175007,0.1430335219,,6.0479027941,0.6281950948,0.0456091611,0.0219881467,0.1016677622,0.0162600834,0.0341187921,0.0158345007,0.0680065847,,0.0250812575,,0.0432386169,,270.10500112,40.986434325,63.216322512,42.987364088,0.1126303364,,0.1960437827,0.0143547928,0.0462996796,,210.9146653,25.213081247,180.86509964,0.0113663695,0.8575273767,0.6863436926,0.0452260526,0.010053687,0.0110828862,0.010433841,,,,11798,23954,,35752,,,,,,,376,376,,,,,,,,,,,,,,,
2019/2020YE,4,674,578286625,561087613,0.0295637106,0.0571653516,0.0591488815,0.1262473708,0.6707138607,-56255302,0.4740550258,-0.162370225,15.372346068,0.6333942047,0.0629401103,0.0641687171,0.0517017042,0.0260331823,0.0541009341,0.041859214,0.0362888889,,0.0026487921,0.0016311433,0.0252331092,,519.47329172,33.326941078,87.202946407,51.564736212,0.0833888988,,0.097351179,0.0186806508,0.0619064182,,3691.520184,460.40163516,3193.9831375,0.0246487829,0.8652216372,0.726823739,0.0534966519,0.0176255555,0.0157207668,0.0170821803,130195,11189,131526,5116,15241,,293267,6816,24772,31588,315.00273224,115291,87972,285987,489250,,,,,,,,,,,,,,,
2019/2020YE,4,676,19873552,19456450,0.0208521932,0.0209798757,0.0209798757,0.0698059411,1.2617336769,536648,,-0.258023167,8.2528445915,0.5568809123,0.120537042,0.0344642112,0.0626606151,0.0169915324,0.0803738672,0.072200805,0.0154184954,,0.0020402672,,0.0384322522,,459.76100451,55.916901806,97.66651662,48.716847655,0.1485877333,,0.149794802,0.04000185,0.0835692382,,115.42616249,16.340316811,99.085845682,0.0060206562,0.858434895,0.5074794565,0.0258424139,0.0107822878,0.0193657451,0.0143540883,7088,,,,,,7088,151,1612,1763,47.095628415,17237,3360,8317,28914,,,,,,,,,,,,,,,
2019/2020YE,4,680,1316496,1403390,-0.066004049,-0.066003998,-0.066003998,,0.1147553107,-1544127,,,139.91074226,0.4978637412,,0.1871449663,0.0548095039,,0.1158232791,7.1256132E-7,,,,0.1165508042,0.0278069928,,,,65.569779937,32.644769425,0.0443739801,,0.1540042326,0.2625456929,0.115823114,,10.936637711,0.0000101,7.153295861,,0.6540671868,,,,,,,,,,,,,,2420,2420,,,,,,,,,,,,,,,,,,,,
2019/2020YE,4,681,18235980,17848236,0.0210796343,0.0211498645,0.0211498645,0.1434862095,2.7447880453,4426618,0.0142553328,,41.099254698,0.6470817969,0.0429359026,0.0208361078,0.0732323407,0.0295693898,0.0826208418,0.0274415356,0.0350084163,,0.0026593583,,0.0386143102,,276.62106677,50.024430801,76.866553525,46.280860177,0.1363051166,,0.1674632016,0.0228235383,0.0926276999,,132.18753194,14.659172202,117.52835973,0.0638793,0.8891032158,0.6606740307,0.028127844,0.0341367277,0.0591224623,0.0420108061,7950,,,,7686,,15636,78,736,814,33.224043716,12160,190,4112,16462,,,,,,,,,,,,,,,
2019/2020YE,4,682,5779031,5536020,0.0416029953,0.040765676,0.040765676,0.144585485,2.8269166934,1309881,0.0153492173,,64.139193992,0.6090133158,0.0154060681,0.0076300559,0.0941180951,0.0081551198,0.0622475596,0.0176605516,0.0460241702,,0.0187136089,,0.1210314551,,308.67002957,84.118629327,77.382253306,42.658446794,0.1640230852,,0.2462422079,0.012674704,0.0669200731,,42.334184977,6.9473684211,35.386816556,0.007387022,0.8358922364,0.7474250755,0.0278999709,0.0471047361,0.0201528543,0.0393920141,1374,,,,,4375,5749,,,,6.6256830601,2425,,,2425,,,,,,,,,,,,,,,
2019/2020YE,4,684,19042061,19007822,0.0017904555,0.0077633015,0.0082898612,0.1005036167,1.7434956078,1841881,,,11.553951914,0.6326182528,0.1162629121,0.0215729438,0.0577952563,0.0115712888,0.0430934775,0.0500547303,0.0242880028,,0.019201656,,0.0235414796,,594.94210387,67.175410705,86.019188698,53.446063976,0.1478163995,,0.1556163525,0.0271030956,0.0473452441,,117.82728666,12.88553909,104.94174757,0.0472791299,0.8906404496,0.5430276577,0.0550505583,0.0422711092,0.0715745841,0.055793073,5348,883,,,1385,,7616,,541,541,46.393442623,16980,,7633,24613,,,,,,,,,,,,,,,
2019/2020YE,4,685,10402704,9709199,0.0664340645,0.0055012012,0.066338107,0.0836205663,0.906500031,-1367314,0.0140761907,,34.694953645,0.5770717987,0.0130367902,0.015865098,0.0814440797,0.019471062,0.0580554679,0.0599219785,0.0590205602,,0.0092166412,,0.1068965237,,304.68668493,43.59090411,91.801024573,47.312936035,0.1257369273,,0.185465589,0.0379994681,0.0652871962,,64.307613694,0.0000101,60.333673991,0.0047516885,0.9382042114,0.6191373785,0.0678826695,0.0584947703,0.0435786702,0.0533453455,4053,,,,5072,,9125,,442,442,21.295081967,7794,,1959,9753,,,,,,,,,,,,,,,
2019/2020YE,4,686,9325261,9164165,0.0171035143,0.0159563183,0.0164014926,0.126938431,2.7281446717,2041402,,,63.911418305,0.6797971961,0.0183307083,0.0159921344,0.0740595858,0.0096584101,0.0699877575,0.0206417488,0.0477736949,,0.0114153536,,0.0523434105,,305.82279793,55.080414508,75.476797278,44.39152854,0.1456096146,,0.2087208001,0.0363227874,0.0752969164,,75.32703117,7.3004598876,68.013285641,0.0264538059,0.9029067598,0.7653177448,0.0636036672,0.0656929432,0.050219695,0.0615214165,3794,,,,,5856,9650,,261,261,15.196721311,5562,2,351,5915,,,,,,,,,,,,,,,
2019/2020YE,4,687,21789615,21811378,-0.000993625,-0.000923551,-0.000923551,0.0929964573,1.0631687729,187227,,-0.180867361,68.475511888,0.6561452441,0.0451930971,0.0185223097,0.0618435335,0.0271082339,0.0646183918,0.0412771147,0.0320269659,,0.0019431463,,0.051321963,,288.80437045,51.753121748,82.7741477,46.875779548,0.1122086816,,0.1537381387,0.0241537514,0.0693312625,,161.16862545,20.495656617,140.67296883,,0.8728309771,0.5917324254,0.0771360613,0.062970366,0.0743438612,0.0675085024,11643,,,,7577,,19220,125,971,1096,36.778688525,13461,349,6415,20225,,,,,,,,,,,,,,,
2019/2020YE,4,695,82794487,83000280,-0.002376038,0.0006092716,-0.002384202,0.1376711617,1.2796356855,5191269,1.3755822488,-0.050546476,13.33836402,0.672282028,0.0313724383,0.0066608485,0.0997378881,0.0121087313,0.0410536777,0.0094825282,0.1061067308,,0.0006466767,,0.0205484523,,383.91353169,43.491492182,76.958729078,47.69063155,0.1388057061,,0.1674189919,0.0234817321,0.050998803,,699.5631068,94.976494635,602.0705161,0.0191310008,0.8606378899,0.5814601512,0.0615362249,0.0096653474,0.0192522553,0.0126014101,,,42052,16657,34088,,92797,,3213,3213,,,1078,3645,4723,,,,,,,,,,,,,,,
2019/2020YE,4,696,26970412,26516160,0.0166830583,0.0168375091,0.0169059201,0.136688012,0.7088132195,-1287897,0.0660591851,-0.014839493,60.896447261,0.6367973297,0.0698552079,0.0169700962,0.0801758468,0.0341154217,0.0562461118,0.0241589964,0.0299775231,,0.0010791051,,0.0506243613,,498.07552361,84.424032659,82.31145392,49.432181153,0.1148715571,,0.1479711054,0.0476563492,0.065310546,,183.17322432,23.309657639,156.63106796,0.0285962561,0.8550980556,0.7421431803,0.0604643306,0.0399016535,0.0510709414,0.0425151388,10071,1197,,,,,11268,262,1496,1758,37.478142077,13717,999,6169,20885,,,,,,,,,,,,,,,
2019/2020YE,4,699,173038248,177166302,-0.023717464,-0.021103633,-0.021103633,0.0840771169,0.6035598703,-16409589,0.1699592427,-0.018750249,12.697417145,0.5719077228,0.1152822436,0.117835934,0.0457001193,0.0201777495,0.0537510118,0.0187506959,0.0186818631,,0.0090728816,0.0000987653,0.028741013,,743.39813682,26.655798144,100.89795259,50.60398493,0.0848998837,,0.0748445199,0.0354980976,0.0570206445,,1064.2514052,174.23045478,868.37915176,0.0128568747,0.8159530234,0.6444699265,0.052921726,0.0284455163,0.0272158896,0.0279792412,49726,8712,,,,,58438,2381,20152,22533,144.55191257,52906,3417,54709,111032,,,,,,,,,,,,,,,
2019/2020YE,4,701,321946899,336421585,-0.044710542,-0.03969598,-0.042022724,0.0919984568,1.0519140063,5544578,0.0903413848,,12.951572618,0.5715431007,0.0649679361,0.058384968,0.0377568205,0.0586626917,0.0967114626,0.0257882549,0.0109153699,,0.0031215977,0.0057073139,0.066440484,,512.86789909,37.25634937,96.77988498,49.271821406,0.1379167812,,0.0959879982,0.0215742246,0.1020364567,,2032.2376086,248.49821155,1769.6969852,0.0448350824,0.8708120437,0.7613970934,0.0432415087,0.0284028946,0.0127562953,0.0243508614,117755,10146,9418,7834,27641,,172794,4848,13590,18438,348.04098361,127383,96485,110048,333916,,,,,,,,,,,,,,,
2019/2020YE,4,704,48152998,49167765,-0.020879799,-0.021053302,-0.021053302,0.079628044,1.3151126182,2272025,,,14.522023495,0.5214450629,0.1931434716,0.0396220375,0.0317703176,0.0155212081,0.0639575924,0.0609492943,0.0303582597,,0.0034615715,,0.0397711844,,549.09935686,54.745885451,111.94506993,51.102813466,0.0920640501,,0.0990688848,0.0311012538,0.0680213857,,271.17680123,36.118037813,228.48645887,0.0248922911,0.8425737668,0.5942777435,0.0394054163,0.0275539617,0.0291708797,0.0282358414,15246,723,,3667,390,,20026,540,4007,4547,97.68579235,35753,,8911,44664,,,,,,,,,,,,,,,
2019/2020YE,4,707,99017497,98542160,0.0047677535,0.0045277826,0.0046521673,0.07832015,0.9420694458,-883289,,,15.831950915,0.6189248029,0.1291640203,0.044056944,0.0527050411,0.0209534777,0.0482764001,0.0248883103,0.0222524692,,0.00911239,0.0000495394,0.029616605,,429.28905648,35.567035361,86.27614095,48.471531461,0.0854101838,,0.1249167286,0.024205367,0.0515727914,,658.53653551,87.585590189,570.95094532,0.0160270835,0.8669996493,0.6682028507,0.0510766796,0.0176814728,0.0168307725,0.0174006813,35532,2004,4415,5420,14721,,62092,1226,5608,6834,102.65300546,37571,9684,33561,80816,,,,,,,,,,,,,,,
2019/2020YE,4,709,22489177,22243815,0.0109102254,0.011107388,0.011107388,0.1792871744,1.4308896468,1186468,0.0018914077,-0.003094394,48.567611763,0.5928269813,0.1133912362,0.0165716257,0.0566607979,0.011468605,0.0924159489,0.0155994015,0.0473138687,,0.0074198695,0.000985073,0.0453465924,,466.49020199,49.577529896,81.524183374,47.903715906,0.1266854519,,0.1161198657,0.0418964757,0.1106465491,,147.64793051,10.619315278,137.02861523,0.0451120794,0.9280767753,0.7159374135,0.0261941865,0.0224768954,0.016335633,0.020450261,5205,,,,4746,,9951,50,1199,1249,39.991803279,14637,,10054,24691,,,,,,,,,,,,,,,
